Case ID,Created Date,Closed Date,Case Origin,Number of Emails Received,Number of Emails Sent,Contact Reason,Bucket,Topic,Sub-Topic
500dV00000E83FBQAZ,2025-08-08 08:06:00,2025-08-08 10:05:28,Form_Mobile,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E83GuQAJ,2025-08-08 09:40:40,,Phone,,1,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E83NFQAZ,2025-08-08 08:06:29,,Form_Mobile,2,1,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000E83gbQAB,2025-08-08 08:08:53,,Form_Mobile,3,2,New Scalable,Account Management,Account Management - MISC,
500dV00000E83v8QAB,2025-08-08 08:28:02,2025-08-08 09:48:04,Form_Mobile,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E8408QAB,2025-08-08 09:00:32,2025-08-08 12:08:50,Email,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E84JOQAZ,2025-08-08 08:33:47,2025-08-11 11:38:48,Form_Mobile,1,1,Product Question,Payments,Payments - Account Balance,
500dV00000E84OAQAZ,2025-08-08 08:36:27,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000E84PuQAJ,2025-08-08 09:28:18,2025-08-08 09:28:18,Phone,,1,Systemic in Nature,Taxes,Taxes - Loss Pot Certificate Request,
500dV00000E84T4QAJ,2025-08-08 08:57:18,2025-08-08 12:56:02,Form_Web,1,1,Systemic in Nature,Account Management,Account Management - Client Documents,
500dV00000E84UfQAJ,2025-08-08 08:36:28,2025-08-08 08:36:28,Phone,,,Product Question,Account Opening,Account Opening - MISC,
500dV00000E84UrQAJ,2025-08-08 09:43:34,2025-08-08 11:18:09,Phone,,2,Systemic in Nature,Broker Trading,Broker Trading - Derivatives,
500dV00000E84mQQAR,2025-08-08 09:17:40,,Form_Web,2,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E84wAQAR,2025-08-08 09:13:53,2025-08-08 09:29:09,Form_Web,1,1,Product Question,Corporate Actions,Corporate Actions - MISC,
500dV00000E85CHQAZ,2025-08-08 09:41:54,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Allowance,
500dV00000E85IjQAJ,2025-08-08 09:13:28,2025-08-08 09:18:22,Outbound,,1,Null,Taxes,Taxes - Tax Allowance,
500dV00000E85iaQAB,2025-08-08 09:40:21,2025-08-12 19:11:55,Form_Mobile,2,5,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E85lmQAB,2025-08-08 09:42:55,2025-08-08 11:16:26,Phone,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E85vRQAR,2025-08-08 09:31:03,2025-08-08 10:03:19,Phone,,1,Product Question,Account Management,Account Management - Client Documents,
500dV00000E85yeQAB,2025-08-08 09:20:33,2025-08-08 09:44:50,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E86LAQAZ,2025-08-08 09:03:40,,Form_Mobile,1,1,Null,Broker Trading,Broker Trading - MISC,
500dV00000E86MsQAJ,2025-08-08 09:33:03,2025-08-08 09:33:03,Phone,,,Systemic in Nature,Taxes,Taxes - Loss Pot Certificate Request,
500dV00000E86ONQAZ,2025-08-08 09:04:28,2025-08-08 09:09:21,Outbound,,1,Null,Account Management,Account Management - MISC,
500dV00000E86hpQAB,2025-08-08 08:56:28,2025-08-11 11:41:03,Form_Mobile,1,2,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E86ugQAB,2025-08-08 09:25:34,2025-08-08 09:25:58,Phone,,,No Reply,Account Management,Account Management - MISC,
500dV00000E875uQAB,2025-08-08 08:44:35,2025-08-11 11:38:54,Form_Web,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E875wQAB,2025-08-08 09:01:43,2025-08-08 09:10:32,Phone,,,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000E87E4QAJ,2025-08-08 09:19:59,2025-08-08 09:19:59,Phone,,,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000E87FiQAJ,2025-08-08 09:40:46,2025-08-11 12:08:05,Form_Mobile,1,1,Product Question,Payments,Payments - Withdrawals,
500dV00000E87fQQAR,2025-08-08 09:35:12,2025-08-08 09:36:09,Phone,,1,Systemic in Nature,Account Management,Account Management - IT Issues,
500dV00000E87fTQAR,2025-08-08 09:48:57,2025-08-08 09:49:38,Phone,,,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E87h4QAB,2025-08-08 09:20:15,2025-08-11 11:46:21,Form_Web,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E87niQAB,2025-08-08 09:51:32,2025-08-08 10:01:51,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E87nkQAB,2025-08-08 09:54:54,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E886wQAB,2025-08-08 09:41:20,2025-08-08 14:13:06,Phone,,1,No Reply,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E886yQAB,2025-08-08 09:47:21,2025-08-08 09:59:03,Outbound,,1,Null,Account Management,Account Management - MISC,
500dV00000E88EuQAJ,2025-08-08 09:07:58,,Form_Mobile,1,,Null,Corporate Actions,Corporate Actions - Dividend Payments,
500dV00000E88JiQAJ,2025-08-08 09:12:30,2025-08-08 10:29:46,Phone,,2,System Issue,Account Management,Account Management - Client Documents,Securities Statement
500dV00000E88htQAB,2025-08-08 08:53:38,,Form_Mobile,1,,Null,Corporate Actions,Corporate Actions - Stock Split,
500dV00000E88jVQAR,2025-08-08 08:53:52,2025-08-08 08:53:52,Phone,,,Product Question,Broker Trading,Broker Trading - Savings Plans,
500dV00000E88jdQAB,2025-08-08 09:35:09,2025-08-08 09:35:09,Phone,,,Systemic in Nature,Taxes,Taxes - Loss Pot Certificate Request,
500dV00000E88uwQAB,2025-08-08 09:18:13,2025-08-08 09:39:31,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E892vQAB,2025-08-08 09:33:52,2025-08-11 11:53:15,Form_Web,1,1,Product Question,Goodwill,Goodwill - Fees,
500dV00000E892yQAB,2025-08-08 09:42:41,2025-08-08 10:04:10,Email,1,2,Systemic in Nature,Corporate Actions,Corporate Actions - Instructions,
500dV00000E894WQAR,2025-08-08 09:38:38,2025-08-08 09:47:52,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E89J9QAJ,2025-08-08 09:45:21,2025-08-08 10:09:32,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E89MFQAZ,2025-08-08 09:27:22,2025-08-08 09:36:34,Outbound,,1,Null,Taxes,Taxes - Tax Allowance,
500dV00000E89NyQAJ,2025-08-08 10:01:54,2025-08-08 12:26:55,Outbound,1,2,Null,Taxes,Taxes - Non Assessment,
500dV00000E89irQAB,2025-08-08 09:46:02,2025-08-08 09:46:02,Phone,,,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E8A8cQAF,2025-08-08 09:04:19,,Form_Mobile,1,1,Systemic in Nature,Account Opening,Account Opening - KYC,Identification
500dV00000E8AlKQAV,2025-08-08 09:22:40,2025-08-08 09:43:36,Outbound,,,No Reply,Account Management,Account Management - MISC,
500dV00000E8An0QAF,2025-08-08 10:22:47,2025-08-08 10:24:37,Phone,,1,System Issue,Account Management,Account Management - IT Issues,
500dV00000E8BOGQA3,2025-08-08 10:04:31,,Backoffice,,1,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000E8Bb2QAF,2025-08-08 10:14:14,2025-08-08 10:16:22,Phone,,1,Systemic in Nature,Payments,Payments - Deposits,
500dV00000E8BzHQAV,2025-08-08 10:44:08,2025-08-08 11:20:56,Form_Mobile,1,1,Null,Broker Trading,Broker Trading - Scalable Products,ELTIF
500dV00000E8C2SQAV,2025-08-08 10:21:54,,Form_Web,1,1,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000E8C8qQAF,2025-08-08 09:28:45,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E8CKKQA3,2025-08-08 10:33:06,2025-08-08 11:47:04,Form_Web,1,1,Systemic in Nature,Taxes,Taxes - German Tax ID and Church Taxes,
500dV00000E8CX2QAN,2025-08-08 09:24:55,2025-08-11 11:51:30,Form_Mobile,1,1,Systemic in Nature,Account Opening,Account Opening - KYC,
500dV00000E8CdZQAV,2025-08-08 10:08:22,2025-08-08 10:10:37,Outbound,,1,Null,Taxes,Taxes - Tax Allowance,
500dV00000E8CgkQAF,2025-08-08 10:14:33,2025-08-08 10:25:39,Email,1,2,Systemic in Nature,Corporate Actions,Corporate Actions - Instructions,
500dV00000E8CnDQAV,2025-08-08 09:57:06,2025-08-08 10:08:13,Phone,,,Systemic in Nature,Broker Trading,Broker Trading - Crypto,
500dV00000E8CqLQAV,2025-08-08 09:14:00,2025-08-08 10:27:31,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E8D01QAF,2025-08-08 09:15:14,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E8DZdQAN,2025-08-08 10:07:34,,Backoffice,,1,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000E8Do6QAF,2025-08-08 09:44:00,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E8Do8QAF,2025-08-08 09:58:06,,Phone,,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E8DxiQAF,2025-08-08 09:22:26,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - Trade Issues,
500dV00000E8DzJQAV,2025-08-08 09:19:47,2025-08-08 09:24:21,Phone,,1,Systemic in Nature,Account Management,Account Management - IT Issues,
500dV00000E8E13QAF,2025-08-08 10:37:30,2025-08-11 12:23:20,Email,1,1,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000E8E8zQAF,2025-08-08 09:20:30,2025-08-11 11:52:08,Form_Mobile,1,1,Null,Payments,Payments - Withdrawals,
500dV00000E8EM7QAN,2025-08-08 10:44:41,2025-08-08 10:45:08,Phone,,,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000E8ENbQAN,2025-08-08 09:43:44,2025-08-08 10:38:20,Email,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E8EU1QAN,2025-08-08 09:27:55,2025-08-08 09:27:55,Phone,,,Systemic in Nature,Payments,Payments - Deposits,
500dV00000E8EadQAF,2025-08-08 10:33:23,2025-08-08 10:41:07,Outbound,,1,Null,Taxes,Taxes - Tax Allowance,
500dV00000E8EgtQAF,2025-08-08 09:26:23,2025-08-08 10:03:20,Form_Mobile,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E8EiUQAV,2025-08-08 09:27:38,,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E8FI6QAN,2025-08-08 10:23:33,,Email,1,1,Null,Account Management,Account Management - MISC,
500dV00000E8FWaQAN,2025-08-08 10:33:08,2025-08-12 10:47:33,Email,1,1,Systemic in Nature,Account Management,Account Management - Data Change,Email
500dV00000E8Fd2QAF,2025-08-08 10:16:02,2025-08-11 16:39:56,Phone,,2,Systemic in Nature,Corporate Actions,Corporate Actions - MISC,
500dV00000E8FeaQAF,2025-08-08 09:38:01,2025-08-08 09:41:02,Outbound,,1,Null,Taxes,Taxes - Tax Allowance,
500dV00000E8G2pQAF,2025-08-08 09:50:55,,Email,1,,Null,Null,Null,
500dV00000E8G9EQAV,2025-08-08 10:04:22,,Form_Mobile,1,1,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000E8GIsQAN,2025-08-08 09:56:14,2025-08-08 10:02:35,Outbound,,1,Null,Account Management,Account Management - MISC,
500dV00000E8GZ3QAN,2025-08-08 09:45:58,2025-08-08 09:50:41,Form_Mobile,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E8GhCQAV,2025-08-08 10:38:24,,Email,2,2,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Cancelled Account
500dV00000E8Gm1QAF,2025-08-08 10:44:03,2025-08-08 11:04:09,Phone,,,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E8GxDQAV,2025-08-08 09:35:33,2025-08-08 09:51:46,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E8GxNQAV,2025-08-08 10:10:30,,Email,1,1,Null,Account Opening,Account Opening - KYC,
500dV00000E8GypQAF,2025-08-08 09:38:41,,Outbound,,1,Null,Account Management,Account Management - 2FA,
500dV00000E8H3lQAF,2025-08-08 10:48:58,2025-08-11 14:27:57,Email,1,1,Product Question,Account Management,Account Management - Cancellation,
500dV00000E8HF6QAN,2025-08-08 10:58:48,2025-08-08 11:08:59,Email,1,2,Systemic in Nature,Corporate Actions,Corporate Actions - Instructions,
500dV00000E8HQHQA3,2025-08-08 10:00:59,2025-08-11 12:08:40,Email,1,1,Product Question,Payments,Payments - Withdrawals,
500dV00000E8HTXQA3,2025-08-08 09:54:19,,Email,1,1,Null,Taxes,Taxes - MISC,
500dV00000E8HbeQAF,2025-08-08 11:02:08,2025-08-08 11:02:08,Phone,,1,Systemic in Nature,Broker Trading,Broker Trading - Order Instructions,
500dV00000E8Hn1QAF,2025-08-08 11:13:53,2025-08-08 13:45:20,Form_Mobile,1,,Null,Taxes,Taxes - MISC,
500dV00000E8HweQAF,2025-08-08 10:42:47,,Email,1,,Null,Null,Null,
500dV00000E8Hy7QAF,2025-08-08 10:03:10,2025-08-08 10:03:56,Phone,,,Systemic in Nature,Account Opening,Account Opening - Opening Process,
500dV00000E8I4bQAF,2025-08-08 10:08:20,,Email,1,1,Null,Payments,Payments - Account Balance,
500dV00000E8IB0QAN,2025-08-08 09:43:00,2025-08-11 11:58:32,Form_Mobile,1,1,Product Question,Payments,Payments - Withdrawals,
500dV00000E8IRDQA3,2025-08-08 09:53:50,2025-08-08 10:00:11,Outbound,,1,Null,Account Management,Account Management - MISC,
500dV00000E8IUWQA3,2025-08-08 10:51:20,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Allowance,
500dV00000E8Ie2QAF,2025-08-08 09:44:13,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E8Ij0QAF,2025-08-08 10:11:41,,Form_Mobile,2,1,Systemic in Nature,Goodwill,Goodwill - Referral,
500dV00000E8J75QAF,2025-08-08 09:44:56,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Allowance,
500dV00000E8J8hQAF,2025-08-08 09:42:12,2025-08-08 09:42:12,Phone,,,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E8JILQA3,2025-08-08 09:41:33,2025-08-08 10:07:26,Form_Web,2,2,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000E8JK1QAN,2025-08-08 10:32:26,2025-08-08 11:05:01,Form_Web,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E8JbkQAF,2025-08-08 09:54:33,,Form_Mobile,1,1,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E8JtjQAF,2025-08-08 10:59:45,,Form_Web,1,,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E8K37QAF,2025-08-08 09:44:57,2025-08-11 11:58:09,Email,1,1,Product Question,Payments,Payments - Account Balance,
500dV00000E8KBWQA3,2025-08-08 11:17:39,2025-08-08 16:10:35,Form_Mobile,1,1,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000E8KO8QAN,2025-08-08 10:11:56,2025-08-11 15:51:57,Form_Mobile,1,1,System Issue,Account Management,Account Management - MISC,
500dV00000E8KchQAF,2025-08-08 10:10:11,,Form_Web,1,1,Null,Corporate Actions,Corporate Actions - Dividend Payments,
500dV00000E8KuNQAV,2025-08-08 09:58:16,2025-08-12 09:12:12,Outbound,,1,Systemic in Nature,Account Opening,Account Opening - Account Reactivation,Duplicate User
500dV00000E8L46QAF,2025-08-08 10:20:14,2025-08-11 12:27:32,Email,1,2,Systemic in Nature,Account Management,Account Management - IT Issues,Login
500dV00000E8LKGQA3,2025-08-08 10:42:03,2025-08-11 16:28:10,Phone,1,3,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000E8LXBQA3,2025-08-08 10:49:07,2025-08-11 12:24:59,Email,1,1,Null,Account Opening,Account Opening - Opening Process,
500dV00000E8LiPQAV,2025-08-08 10:50:16,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E8LjzQAF,2025-08-08 09:57:41,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E8M9mQAF,2025-08-08 09:55:46,,Email,1,,Null,Null,Null,
500dV00000E8M9uQAF,2025-08-08 10:24:20,,Email,1,1,Systemic in Nature,Payments,Payments - Account Balance,
500dV00000E8MJXQA3,2025-08-08 10:49:30,2025-08-08 11:00:51,Phone,,,Product Question,Broker Trading,Broker Trading - MISC,
500dV00000E8MZfQAN,2025-08-08 10:29:15,2025-08-08 10:46:55,Phone,,1,Systemic in Nature,Account Opening,Account Opening - Opening Process,
500dV00000E8MksQAF,2025-08-08 10:08:10,2025-08-08 10:14:02,Outbound,,1,Null,Account Management,Account Management - MISC,
500dV00000E8Mt4QAF,2025-08-08 11:03:08,,Phone,,,Systemic in Nature,Broker Trading,Broker Trading - Trade Issues,
500dV00000E8N2oQAF,2025-08-08 11:02:38,2025-08-11 12:34:57,Phone,1,2,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000E8OA0QAN,2025-08-08 10:18:09,2025-08-11 12:13:03,Phone,,2,Systemic in Nature,Account Management,Account Management - Client Documents,Compliance Copy
500dV00000E8OEsQAN,2025-08-08 10:21:27,2025-08-08 10:21:27,Phone,,,System Issue,Account Management,Account Management - IT Issues,
500dV00000E8ORjQAN,2025-08-08 10:21:52,,Email,2,1,Product Question,Account Management,Account Management - Cancellation,
500dV00000E8OWfQAN,2025-08-08 11:08:25,2025-08-08 11:25:15,Form_Web,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E8OZuQAN,2025-08-08 10:50:44,2025-08-11 11:49:27,Form_Web,1,1,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E8P7lQAF,2025-08-08 10:48:07,2025-08-08 10:48:29,Phone,,,Systemic in Nature,Broker Trading,Broker Trading - Derivatives,
500dV00000E8P7pQAF,2025-08-08 10:51:53,,Email,1,,Null,Null,Null,
500dV00000E8PcPQAV,2025-08-08 10:49:16,2025-08-08 13:00:05,Form_Mobile,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E8PcRQAV,2025-08-08 11:10:54,2025-08-11 12:35:42,Form_Web,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000E8PduQAF,2025-08-08 10:14:40,,Form_Mobile,1,1,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000E8PhJQAV,2025-08-08 11:36:38,2025-08-08 12:00:44,Email,1,1,Systemic in Nature,Corporate Actions,Corporate Actions - Stock Split,
500dV00000E8PkSQAV,2025-08-08 11:02:27,2025-08-11 12:32:13,Email,1,,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000E8PlxQAF,2025-08-08 10:12:46,2025-08-08 10:15:33,Outbound,,1,Null,Taxes,Taxes - Tax Allowance,
500dV00000E8Pm0QAF,2025-08-08 10:35:35,2025-08-08 10:35:35,Phone,,,Systemic in Nature,Payments,Payments - Deposits,
500dV00000E8PvdQAF,2025-08-08 10:13:32,,Email,1,,Null,Null,Null,
500dV00000E8QBmQAN,2025-08-08 10:14:45,2025-08-11 12:11:31,Form_Web,1,1,Product Question,Payments,Payments - Withdrawals,
500dV00000E8QBsQAN,2025-08-08 10:36:36,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Calculation Details,
500dV00000E8QF0QAN,2025-08-08 10:21:35,2025-08-08 10:25:54,Phone,,1,Product Question,Broker Trading,Broker Trading - MISC,
500dV00000E8QOhQAN,2025-08-08 10:26:11,,Phone,,1,Systemic in Nature,Taxes,Taxes - W8-Ben,
500dV00000E8R6OQAV,2025-08-08 11:30:50,,Form_Mobile,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000E8RESQA3,2025-08-08 11:28:23,,Form_Web,1,1,Null,Account Management,Account Management - IT Issues,Login
500dV00000E8RO6QAN,2025-08-08 11:29:35,,Form_Mobile,1,,Null,Payments,Payments - Withdrawals,
500dV00000E8RfjQAF,2025-08-08 10:23:26,,Form_Web,1,2,Null,Payments,Payments - Withdrawals,
500dV00000E8RfsQAF,2025-08-08 10:58:20,2025-08-12 17:02:40,Phone,,,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E8SNPQA3,2025-08-08 11:13:57,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000E8SX1QAN,2025-08-08 11:00:29,,Form_Web,1,1,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E8SjsQAF,2025-08-08 10:44:27,2025-08-08 10:44:27,Phone,,,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000E8SljQAF,2025-08-08 11:55:03,2025-08-08 11:55:03,Phone,,,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000E8StVQAV,2025-08-08 10:26:54,,Email,1,1,Systemic in Nature,Account Management,Account Management - Data Change,Name
500dV00000E8SwmQAF,2025-08-08 11:02:15,2025-08-08 11:06:25,Outbound,,1,Null,Taxes,Taxes - Tax Allowance,
500dV00000E8T6RQAV,2025-08-08 10:35:06,,Form_Web,1,,Null,Account Management,Account Management - Client Documents,
500dV00000E8T6XQAV,2025-08-08 11:13:13,2025-08-11 12:32:59,Form_Mobile,1,1,Product Question,Payments,Payments - Deposits,
500dV00000E8T8FQAV,2025-08-08 11:19:32,2025-08-08 11:19:36,Phone,,,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000E8TBMQA3,2025-08-08 11:10:09,2025-08-08 11:10:12,Phone,,,Product Question,Goodwill,Goodwill - Referral,
500dV00000E8ThYQAV,2025-08-08 10:35:59,,Backoffice,,1,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000E8TswQAF,2025-08-08 11:21:02,2025-08-08 11:26:02,Phone,,,New Scalable,Broker Trading,Broker Trading - Savings Plans,
